	subject	object	local_mi
15020	TWMET_00867	TWMET_00014	19872
15021	TWMET_00867	TWMET_00017	82
15022	TWMET_00867	TWMET_00019	13673
15023	TWMET_00867	TWMET_00021	168
15024	TWMET_00867	TWMET_00023	690
15025	TWMET_00867	TWMET_00026	24270
15026	TWMET_00867	TWMET_00028	38551
15027	TWMET_00867	TWMET_00033	3558
15028	TWMET_00867	TWMET_00035	494
15029	TWMET_00867	TWMET_00039	2028
15030	TWMET_00867	TWMET_00041	87
15031	TWMET_00867	TWMET_00045	46
15032	TWMET_00867	TWMET_00048	180
15033	TWMET_00867	TWMET_00057	67
15034	TWMET_00867	TWMET_00060	19
15035	TWMET_00867	TWMET_00062	39
15036	TWMET_00867	TWMET_00064	16169
15037	TWMET_00867	TWMET_00067	2214
15038	TWMET_00867	TWMET_00079	45
15039	TWMET_00867	TWMET_00083	1016
15040	TWMET_00867	TWMET_00087	23
15041	TWMET_00867	TWMET_00090	33
15042	TWMET_00867	TWMET_00099	3933
15043	TWMET_00867	TWMET_00101	28
15044	TWMET_00867	TWMET_00104	143
15045	TWMET_00867	TWMET_00118	1356
15046	TWMET_00867	TWMET_00125	25
15047	TWMET_00867	TWMET_00128	54
15048	TWMET_00867	TWMET_00131	28
15049	TWMET_00867	TWMET_00174	23
15050	TWMET_00867	TWMET_00178	42
15051	TWMET_00867	TWMET_00183	22
15052	TWMET_00867	TWMET_00185	536
15053	TWMET_00867	TWMET_00189	21
15054	TWMET_00867	TWMET_00194	43
15055	TWMET_00867	TWMET_00201	41
15056	TWMET_00867	TWMET_00209	13
15057	TWMET_00867	TWMET_00214	13
15058	TWMET_00867	TWMET_00224	3
15059	TWMET_00867	TWMET_00228	2
15060	TWMET_00867	TWMET_00231	2
15061	TWMET_00867	TWMET_00266	29
15062	TWMET_00867	TWMET_00275	16
15063	TWMET_00867	TWMET_00316	1
15064	TWMET_00867	TWMET_00376	11
15065	TWMET_00867	TWMET_00400	10
15066	TWMET_00867	TWMET_00411	2457
15067	TWMET_00867	TWMET_00451	13
15068	TWMET_00867	TWMET_00500	7
15069	TWMET_00867	TWMET_00533	14
15070	TWMET_00867	TWMET_00536	10
15071	TWMET_00867	TWMET_00552	64
15072	TWMET_00867	TWMET_00564	23
15073	TWMET_00867	TWMET_00585	185
15074	TWMET_00867	TWMET_00720	3
15075	TWMET_00867	TWMET_00799	5
15076	TWMET_00867	TWMET_00805	1825
15077	TWMET_00867	TWMET_00836	2
15078	TWMET_00867	TWMET_00848	74
15079	TWMET_00867	TWMET_00856	22
15080	TWMET_00867	TWMET_00870	93
15081	TWMET_00867	TWMET_00931	6
15082	TWMET_00867	TWMET_00940	14
15083	TWMET_00867	TWMET_01043	1
15084	TWMET_00867	TWMET_01141	11
15085	TWMET_00867	TWMET_01153	12
15086	TWMET_00867	TWMET_01173	11
15087	TWMET_00867	TWMET_01184	222
15088	TWMET_00867	TWMET_01208	9
15089	TWMET_00867	TWMET_01235	50
15090	TWMET_00869	TWMET_00002	169
15091	TWMET_00869	TWMET_00009	46
15092	TWMET_00869	TWMET_00011	120
15093	TWMET_00869	TWMET_00018	30
15094	TWMET_00869	TWMET_00020	25
15095	TWMET_00869	TWMET_00024	15
15096	TWMET_00869	TWMET_00027	352
15097	TWMET_00869	TWMET_00032	68
15098	TWMET_00869	TWMET_00034	14
15099	TWMET_00869	TWMET_00044	26
15100	TWMET_00869	TWMET_00051	17
15101	TWMET_00869	TWMET_00061	46
15102	TWMET_00869	TWMET_00065	10
15103	TWMET_00869	TWMET_00077	176
15104	TWMET_00869	TWMET_00096	414
15105	TWMET_00869	TWMET_00100	8
15106	TWMET_00869	TWMET_00113	8
15107	TWMET_00869	TWMET_00121	46
15108	TWMET_00869	TWMET_00144	9
15109	TWMET_00869	TWMET_00167	228
15110	TWMET_00869	TWMET_00174	7
15111	TWMET_00869	TWMET_00178	26
15112	TWMET_00869	TWMET_00201	5
15113	TWMET_00869	TWMET_00209	3
15114	TWMET_00869	TWMET_00214	6
15115	TWMET_00869	TWMET_00225	6
15116	TWMET_00869	TWMET_00263	14
15117	TWMET_00869	TWMET_00269	48
15118	TWMET_00869	TWMET_00275	4
15119	TWMET_00869	TWMET_00376	2
15120	TWMET_00869	TWMET_00400	12
15121	TWMET_00869	TWMET_00410	14
15122	TWMET_00869	TWMET_00441	140
15123	TWMET_00869	TWMET_00534	12
15124	TWMET_00869	TWMET_00575	80
15125	TWMET_00869	TWMET_00585	54
15126	TWMET_00869	TWMET_00720	1
15127	TWMET_00869	TWMET_00819	5
15128	TWMET_00869	TWMET_00867	24
15129	TWMET_00869	TWMET_00872	3
15130	TWMET_00869	TWMET_00917	48
15131	TWMET_00869	TWMET_00941	10
15132	TWMET_00869	TWMET_00997	3
15133	TWMET_00869	TWMET_01153	90
15134	TWMET_00869	TWMET_01184	1
15135	TWMET_00869	TWMET_01235	2
15136	TWMET_00870	TWMET_00002	13474
15137	TWMET_00870	TWMET_00004	1351
15138	TWMET_00870	TWMET_00006	528
15139	TWMET_00870	TWMET_00009	1048
15140	TWMET_00870	TWMET_00011	38822
15141	TWMET_00870	TWMET_00013	519
15142	TWMET_00870	TWMET_00015	21430
15143	TWMET_00870	TWMET_00018	1992
15144	TWMET_00870	TWMET_00020	1582
15145	TWMET_00870	TWMET_00022	582
15146	TWMET_00870	TWMET_00024	1150325
15147	TWMET_00870	TWMET_00030	1586
15148	TWMET_00870	TWMET_00032	2058
15149	TWMET_00870	TWMET_00034	30835
15150	TWMET_00870	TWMET_00037	618
15151	TWMET_00870	TWMET_00040	2072
15152	TWMET_00870	TWMET_00044	666
15153	TWMET_00870	TWMET_00047	270
15154	TWMET_00870	TWMET_00049	312
15155	TWMET_00870	TWMET_00056	6872
15156	TWMET_00870	TWMET_00061	990
15157	TWMET_00870	TWMET_00063	238
15158	TWMET_00870	TWMET_00065	549
15159	TWMET_00870	TWMET_00071	4884
15160	TWMET_00870	TWMET_00076	211
15161	TWMET_00870	TWMET_00078	203
15162	TWMET_00870	TWMET_00081	218
15163	TWMET_00870	TWMET_00086	365
15164	TWMET_00870	TWMET_00088	396
15165	TWMET_00870	TWMET_00093	294
15166	TWMET_00870	TWMET_00098	249
15167	TWMET_00870	TWMET_00100	278
15168	TWMET_00870	TWMET_00103	830
15169	TWMET_00870	TWMET_00113	15849
15170	TWMET_00870	TWMET_00118	106
15171	TWMET_00870	TWMET_00128	228
15172	TWMET_00870	TWMET_00131	161
15173	TWMET_00870	TWMET_00149	4810
15174	TWMET_00870	TWMET_00157	139
15175	TWMET_00870	TWMET_00164	193
15176	TWMET_00870	TWMET_00167	10755
15177	TWMET_00870	TWMET_00174	2584
15178	TWMET_00870	TWMET_00178	240
15179	TWMET_00870	TWMET_00185	5970
15180	TWMET_00870	TWMET_00192	90
15181	TWMET_00870	TWMET_00194	190
15182	TWMET_00870	TWMET_00201	91
15183	TWMET_00870	TWMET_00209	69
15184	TWMET_00870	TWMET_00218	72
15185	TWMET_00870	TWMET_00228	50
15186	TWMET_00870	TWMET_00243	18221
15187	TWMET_00870	TWMET_00246	92
15188	TWMET_00870	TWMET_00253	51
15189	TWMET_00870	TWMET_00263	61
15190	TWMET_00870	TWMET_00266	139
15191	TWMET_00870	TWMET_00269	340
15192	TWMET_00870	TWMET_00273	13
15193	TWMET_00870	TWMET_00276	24
15194	TWMET_00870	TWMET_00400	2172
15195	TWMET_00870	TWMET_00411	280
15196	TWMET_00870	TWMET_00441	63045
15197	TWMET_00870	TWMET_00451	18221
15198	TWMET_00870	TWMET_00478	261
15199	TWMET_00870	TWMET_00492	470
15200	TWMET_00870	TWMET_00508	16
15201	TWMET_00870	TWMET_00534	57
15202	TWMET_00870	TWMET_00547	4
15203	TWMET_00870	TWMET_00575	18
15204	TWMET_00870	TWMET_00584	88
15205	TWMET_00870	TWMET_00717	33
15206	TWMET_00870	TWMET_00799	4752
15207	TWMET_00870	TWMET_00836	8
15208	TWMET_00870	TWMET_00844	79
15209	TWMET_00870	TWMET_00856	72
15210	TWMET_00870	TWMET_00869	5616
15211	TWMET_00870	TWMET_00897	208
15212	TWMET_00870	TWMET_00931	37
15213	TWMET_00870	TWMET_00940	74
15214	TWMET_00870	TWMET_01000	6
15215	TWMET_00870	TWMET_01030	37
15216	TWMET_00870	TWMET_01153	3717
15217	TWMET_00870	TWMET_01173	33
15218	TWMET_00870	TWMET_01208	5
15219	TWMET_00870	TWMET_01235	312
15220	TWMET_00872	TWMET_00002	7280
15221	TWMET_00872	TWMET_00004	884
15222	TWMET_00872	TWMET_00006	522
15223	TWMET_00872	TWMET_00009	684
15224	TWMET_00872	TWMET_00011	578
15225	TWMET_00872	TWMET_00015	604
15226	TWMET_00872	TWMET_00018	322
15227	TWMET_00872	TWMET_00020	40
15228	TWMET_00872	TWMET_00022	47
15229	TWMET_00872	TWMET_00024	384
15230	TWMET_00872	TWMET_00027	60
15231	TWMET_00872	TWMET_00034	795
15232	TWMET_00872	TWMET_00037	127
15233	TWMET_00872	TWMET_00040	97
15234	TWMET_00872	TWMET_00044	801
15235	TWMET_00872	TWMET_00047	234
15236	TWMET_00872	TWMET_00049	36
15237	TWMET_00872	TWMET_00056	286
15238	TWMET_00872	TWMET_00065	33
15239	TWMET_00872	TWMET_00071	39
15240	TWMET_00872	TWMET_00076	186
15241	TWMET_00872	TWMET_00078	327
15242	TWMET_00872	TWMET_00081	53
15243	TWMET_00872	TWMET_00086	32
15244	TWMET_00872	TWMET_00088	2569
15245	TWMET_00872	TWMET_00093	112
15246	TWMET_00872	TWMET_00098	342
15247	TWMET_00872	TWMET_00100	41
15248	TWMET_00872	TWMET_00103	126
15249	TWMET_00872	TWMET_00120	24
15250	TWMET_00872	TWMET_00125	234
15251	TWMET_00872	TWMET_00128	102
15252	TWMET_00872	TWMET_00131	44
15253	TWMET_00872	TWMET_00146	20
15254	TWMET_00872	TWMET_00149	14
15255	TWMET_00872	TWMET_00153	16
15256	TWMET_00872	TWMET_00157	31
15257	TWMET_00872	TWMET_00164	20
15258	TWMET_00872	TWMET_00167	62
15259	TWMET_00872	TWMET_00174	356
15260	TWMET_00872	TWMET_00178	219
15261	TWMET_00872	TWMET_00183	174
15262	TWMET_00872	TWMET_00189	30
15263	TWMET_00872	TWMET_00192	21
15264	TWMET_00872	TWMET_00194	408
15265	TWMET_00872	TWMET_00201	106
15266	TWMET_00872	TWMET_00209	60
15267	TWMET_00872	TWMET_00214	9
15268	TWMET_00872	TWMET_00218	12
15269	TWMET_00872	TWMET_00224	1
15270	TWMET_00872	TWMET_00231	2
15271	TWMET_00872	TWMET_00237	8
15272	TWMET_00872	TWMET_00243	63
15273	TWMET_00872	TWMET_00246	2
15274	TWMET_00872	TWMET_00253	22
15275	TWMET_00872	TWMET_00263	172
15276	TWMET_00872	TWMET_00266	11
15277	TWMET_00872	TWMET_00275	135
15278	TWMET_00872	TWMET_00316	1
15279	TWMET_00872	TWMET_00353	10
15280	TWMET_00872	TWMET_00376	4
15281	TWMET_00872	TWMET_00400	14
15282	TWMET_00872	TWMET_00408	9
15283	TWMET_00872	TWMET_00411	28
15284	TWMET_00872	TWMET_00441	86
15285	TWMET_00872	TWMET_00451	63
15286	TWMET_00872	TWMET_00485	3
15287	TWMET_00872	TWMET_00497	81
15288	TWMET_00872	TWMET_00507	14
15289	TWMET_00872	TWMET_00534	30
15290	TWMET_00872	TWMET_00550	19
15291	TWMET_00872	TWMET_00585	7
15292	TWMET_00872	TWMET_00754	4
15293	TWMET_00872	TWMET_00785	27
15294	TWMET_00872	TWMET_00844	522
15295	TWMET_00872	TWMET_00848	54
15296	TWMET_00872	TWMET_00856	4
15297	TWMET_00872	TWMET_00869	3
15298	TWMET_00872	TWMET_00910	36
15299	TWMET_00872	TWMET_00931	408
15300	TWMET_00872	TWMET_00941	9393
15301	TWMET_00872	TWMET_00997	6
15302	TWMET_00872	TWMET_01030	28
15303	TWMET_00872	TWMET_01141	847
15304	TWMET_00872	TWMET_01153	38
15305	TWMET_00872	TWMET_01173	36
15306	TWMET_00897	TWMET_00002	248
15307	TWMET_00897	TWMET_00006	38
15308	TWMET_00897	TWMET_00009	246
15309	TWMET_00897	TWMET_00011	41
15310	TWMET_00897	TWMET_00013	33
15311	TWMET_00897	TWMET_00015	264
15312	TWMET_00897	TWMET_00018	845
15313	TWMET_00897	TWMET_00020	5642
15314	TWMET_00897	TWMET_00024	33
15315	TWMET_00897	TWMET_00027	1526
15316	TWMET_00897	TWMET_00030	124
15317	TWMET_00897	TWMET_00032	30
15318	TWMET_00897	TWMET_00034	52
15319	TWMET_00897	TWMET_00037	60
15320	TWMET_00897	TWMET_00040	192
15321	TWMET_00897	TWMET_00047	30
15322	TWMET_00897	TWMET_00058	30
15323	TWMET_00897	TWMET_00061	708
15324	TWMET_00897	TWMET_00063	13
15325	TWMET_00897	TWMET_00078	60
15326	TWMET_00897	TWMET_00081	588
15327	TWMET_00897	TWMET_00086	13
15328	TWMET_00897	TWMET_00088	11
15329	TWMET_00897	TWMET_00093	52
15330	TWMET_00897	TWMET_00098	11
15331	TWMET_00897	TWMET_00100	13
15332	TWMET_00897	TWMET_00103	1270
15333	TWMET_00897	TWMET_00113	224
15334	TWMET_00897	TWMET_00118	13200
15335	TWMET_00897	TWMET_00120	8
15336	TWMET_00897	TWMET_00125	18
15337	TWMET_00897	TWMET_00128	7
15338	TWMET_00897	TWMET_00131	54
15339	TWMET_00897	TWMET_00153	9
15340	TWMET_00897	TWMET_00163	10
15341	TWMET_00897	TWMET_00166	96
15342	TWMET_00897	TWMET_00176	28
15343	TWMET_00897	TWMET_00181	8
15344	TWMET_00897	TWMET_00188	12
15345	TWMET_00897	TWMET_00192	99
15346	TWMET_00897	TWMET_00194	36
15347	TWMET_00897	TWMET_00209	8
15348	TWMET_00897	TWMET_00217	6
15349	TWMET_00897	TWMET_00219	3
15350	TWMET_00897	TWMET_00225	5
15351	TWMET_00897	TWMET_00245	22
15352	TWMET_00897	TWMET_00253	20
15353	TWMET_00897	TWMET_00266	1118
15354	TWMET_00897	TWMET_00322	29
15355	TWMET_00897	TWMET_00485	12
15356	TWMET_00897	TWMET_00500	10
15357	TWMET_00897	TWMET_00536	14
15358	TWMET_00897	TWMET_00552	1
15359	TWMET_00897	TWMET_00584	6
15360	TWMET_00897	TWMET_00802	2112
15361	TWMET_00897	TWMET_00819	2016
15362	TWMET_00897	TWMET_00870	208
15363	TWMET_00897	TWMET_00917	146
15364	TWMET_00897	TWMET_00940	2
15365	TWMET_00897	TWMET_01004	10
15366	TWMET_00897	TWMET_01141	3
15367	TWMET_00897	TWMET_01175	112
15368	TWMET_00897	TWMET_01214	300
15369	TWMET_00909	TWMET_00001	576
15370	TWMET_00909	TWMET_00003	182
15371	TWMET_00909	TWMET_00005	23
15372	TWMET_00909	TWMET_00008	27
15373	TWMET_00909	TWMET_00010	1140
15374	TWMET_00909	TWMET_00012	15
15375	TWMET_00909	TWMET_00017	23
15376	TWMET_00909	TWMET_00021	32
15377	TWMET_00909	TWMET_00023	450
15378	TWMET_00909	TWMET_00031	10
15379	TWMET_00909	TWMET_00033	10
15380	TWMET_00909	TWMET_00035	25
15381	TWMET_00909	TWMET_00039	32
15382	TWMET_00909	TWMET_00041	23
15383	TWMET_00909	TWMET_00045	54
15384	TWMET_00909	TWMET_00048	26
15385	TWMET_00909	TWMET_00051	20
15386	TWMET_00909	TWMET_00057	46
15387	TWMET_00909	TWMET_00062	8
15388	TWMET_00909	TWMET_00074	9
15389	TWMET_00909	TWMET_00077	11
15390	TWMET_00909	TWMET_00079	38
15391	TWMET_00909	TWMET_00087	360
15392	TWMET_00909	TWMET_00090	12
15393	TWMET_00909	TWMET_00096	13
15394	TWMET_00909	TWMET_00100	245
15395	TWMET_00909	TWMET_00103	34
15396	TWMET_00909	TWMET_00115	128
15397	TWMET_00909	TWMET_00119	10
15398	TWMET_00909	TWMET_00121	66
15399	TWMET_00909	TWMET_00126	84
15400	TWMET_00909	TWMET_00129	7
15401	TWMET_00909	TWMET_00144	26
15402	TWMET_00909	TWMET_00153	3
15403	TWMET_00909	TWMET_00157	5
15404	TWMET_00909	TWMET_00167	7
15405	TWMET_00909	TWMET_00174	26
15406	TWMET_00909	TWMET_00178	32
15407	TWMET_00909	TWMET_00183	18
15408	TWMET_00909	TWMET_00188	57
15409	TWMET_00909	TWMET_00191	4
15410	TWMET_00909	TWMET_00209	915
15411	TWMET_00909	TWMET_00214	3
15412	TWMET_00909	TWMET_00218	18
15413	TWMET_00909	TWMET_00225	248
15414	TWMET_00909	TWMET_00230	3
15415	TWMET_00909	TWMET_00243	28
15416	TWMET_00909	TWMET_00253	14
15417	TWMET_00909	TWMET_00263	21
15418	TWMET_00909	TWMET_00266	144
15419	TWMET_00909	TWMET_00269	3
15420	TWMET_00909	TWMET_00275	315
15421	TWMET_00909	TWMET_00322	10
15422	TWMET_00909	TWMET_00354	30
15423	TWMET_00909	TWMET_00403	12
15424	TWMET_00909	TWMET_00441	17
15425	TWMET_00909	TWMET_00467	12
15426	TWMET_00909	TWMET_00492	12
15427	TWMET_00909	TWMET_00500	1
15428	TWMET_00909	TWMET_00533	8
15429	TWMET_00909	TWMET_00554	55
15430	TWMET_00909	TWMET_00564	20
15431	TWMET_00909	TWMET_00585	1
15432	TWMET_00909	TWMET_00754	2028
15433	TWMET_00909	TWMET_00799	12
15434	TWMET_00909	TWMET_00805	13
15435	TWMET_00909	TWMET_00844	650
15436	TWMET_00909	TWMET_00848	3060
15437	TWMET_00909	TWMET_00872	636
15438	TWMET_00909	TWMET_00917	2340
15439	TWMET_00909	TWMET_00935	2
15440	TWMET_00909	TWMET_00941	1690
15441	TWMET_00909	TWMET_00997	21
15442	TWMET_00909	TWMET_01030	60
15443	TWMET_00909	TWMET_01153	3
15444	TWMET_00909	TWMET_01173	10
15445	TWMET_00909	TWMET_01235	14
15446	TWMET_00910	TWMET_00002	7824
15447	TWMET_00910	TWMET_00004	4158
15448	TWMET_00910	TWMET_00006	21
15449	TWMET_00910	TWMET_00009	1025
15450	TWMET_00910	TWMET_00011	231
15451	TWMET_00910	TWMET_00013	40
15452	TWMET_00910	TWMET_00021	6
15453	TWMET_00910	TWMET_00023	44
15454	TWMET_00910	TWMET_00026	14
15455	TWMET_00910	TWMET_00028	21
15456	TWMET_00910	TWMET_00035	33
15457	TWMET_00910	TWMET_00039	26
15458	TWMET_00910	TWMET_00041	22
15459	TWMET_00910	TWMET_00045	20
15460	TWMET_00910	TWMET_00048	9
15461	TWMET_00910	TWMET_00051	21
15462	TWMET_00910	TWMET_00057	504
15463	TWMET_00910	TWMET_00060	574
15464	TWMET_00910	TWMET_00076	36
15465	TWMET_00910	TWMET_00078	164
15466	TWMET_00910	TWMET_00081	75
15467	TWMET_00910	TWMET_00086	14
15468	TWMET_00910	TWMET_00088	192
15469	TWMET_00910	TWMET_00093	36
15470	TWMET_00910	TWMET_00098	15
15471	TWMET_00910	TWMET_00100	44
15472	TWMET_00910	TWMET_00126	770
15473	TWMET_00910	TWMET_00144	34
15474	TWMET_00910	TWMET_00152	4
15475	TWMET_00910	TWMET_00156	352
15476	TWMET_00910	TWMET_00163	3
15477	TWMET_00910	TWMET_00176	2
15478	TWMET_00910	TWMET_00181	2080
15479	TWMET_00910	TWMET_00184	112
15480	TWMET_00910	TWMET_00188	22
15481	TWMET_00910	TWMET_00201	20
15482	TWMET_00910	TWMET_00209	900
15483	TWMET_00910	TWMET_00217	120
15484	TWMET_00910	TWMET_00219	160
15485	TWMET_00910	TWMET_00228	2
15486	TWMET_00910	TWMET_00233	175
15487	TWMET_00910	TWMET_00245	3
15488	TWMET_00910	TWMET_00253	2
15489	TWMET_00910	TWMET_00263	21
15490	TWMET_00910	TWMET_00269	3
15491	TWMET_00910	TWMET_00273	8
15492	TWMET_00910	TWMET_00322	9
15493	TWMET_00910	TWMET_00354	4
15494	TWMET_00910	TWMET_00435	20
15495	TWMET_00910	TWMET_00467	44
15496	TWMET_00910	TWMET_00497	525
15497	TWMET_00910	TWMET_00533	6732
15498	TWMET_00910	TWMET_00536	3
15499	TWMET_00910	TWMET_00552	12
15500	TWMET_00910	TWMET_00564	5
15501	TWMET_00910	TWMET_00720	1
15502	TWMET_00910	TWMET_00799	2
15503	TWMET_00910	TWMET_00805	16
15504	TWMET_00910	TWMET_00844	370
15505	TWMET_00910	TWMET_00872	36
15506	TWMET_00910	TWMET_00917	1044
15507	TWMET_00910	TWMET_00940	72
15508	TWMET_00910	TWMET_00991	6
15509	TWMET_00910	TWMET_01004	8
15510	TWMET_00910	TWMET_01141	15
15511	TWMET_00910	TWMET_01153	10
15512	TWMET_00910	TWMET_01173	1
15513	TWMET_00910	TWMET_01235	10
15514	TWMET_00917	TWMET_00002	14958
15515	TWMET_00917	TWMET_00004	12165
15516	TWMET_00917	TWMET_00006	841
15517	TWMET_00917	TWMET_00009	108880
15518	TWMET_00917	TWMET_00011	3864
15519	TWMET_00917	TWMET_00013	8136
15520	TWMET_00917	TWMET_00015	15152
15521	TWMET_00917	TWMET_00018	4899
15522	TWMET_00917	TWMET_00020	1694
15523	TWMET_00917	TWMET_00022	349
15524	TWMET_00917	TWMET_00024	2268
15525	TWMET_00917	TWMET_00027	1538
15526	TWMET_00917	TWMET_00030	253
15527	TWMET_00917	TWMET_00032	384
15528	TWMET_00917	TWMET_00034	6072
15529	TWMET_00917	TWMET_00037	3788
15530	TWMET_00917	TWMET_00040	888
15531	TWMET_00917	TWMET_00044	731
15532	TWMET_00917	TWMET_00047	146661
15533	TWMET_00917	TWMET_00049	441
15534	TWMET_00917	TWMET_00058	9145
15535	TWMET_00917	TWMET_00061	442
15536	TWMET_00917	TWMET_00063	425
15537	TWMET_00917	TWMET_00065	3459
15538	TWMET_00917	TWMET_00076	9402
15539	TWMET_00917	TWMET_00078	2730
15540	TWMET_00917	TWMET_00081	800
15541	TWMET_00917	TWMET_00086	9540
15542	TWMET_00917	TWMET_00088	28719
15543	TWMET_00917	TWMET_00093	2136
15544	TWMET_00917	TWMET_00098	6465
15545	TWMET_00917	TWMET_00100	744
15546	TWMET_00917	TWMET_00103	7878
15547	TWMET_00917	TWMET_00118	792
15548	TWMET_00917	TWMET_00120	212
15549	TWMET_00917	TWMET_00125	3136
15550	TWMET_00917	TWMET_00128	6906
15551	TWMET_00917	TWMET_00131	5175
15552	TWMET_00917	TWMET_00157	104
15553	TWMET_00917	TWMET_00164	168
15554	TWMET_00917	TWMET_00167	146
15555	TWMET_00917	TWMET_00174	143
15556	TWMET_00917	TWMET_00178	1380
15557	TWMET_00917	TWMET_00183	158
15558	TWMET_00917	TWMET_00189	223
15559	TWMET_00917	TWMET_00192	126
15560	TWMET_00917	TWMET_00194	4080
15561	TWMET_00917	TWMET_00201	5724
15562	TWMET_00917	TWMET_00209	52360
15563	TWMET_00917	TWMET_00214	822
15564	TWMET_00917	TWMET_00218	1884
15565	TWMET_00917	TWMET_00224	46
15566	TWMET_00917	TWMET_00228	42
15567	TWMET_00917	TWMET_00231	581
15568	TWMET_00917	TWMET_00237	552
15569	TWMET_00917	TWMET_00243	501
15570	TWMET_00917	TWMET_00246	26
15571	TWMET_00917	TWMET_00253	108
15572	TWMET_00917	TWMET_00263	222
15573	TWMET_00917	TWMET_00266	330
15574	TWMET_00917	TWMET_00273	42
15575	TWMET_00917	TWMET_00276	11544
15576	TWMET_00917	TWMET_00322	8400
15577	TWMET_00917	TWMET_00354	1140
15578	TWMET_00917	TWMET_00392	21
15579	TWMET_00917	TWMET_00403	321
15580	TWMET_00917	TWMET_00435	23
15581	TWMET_00917	TWMET_00450	20
15582	TWMET_00917	TWMET_00465	18
15583	TWMET_00917	TWMET_00492	575
15584	TWMET_00917	TWMET_00500	2086
15585	TWMET_00917	TWMET_00508	4
15586	TWMET_00917	TWMET_00534	228
15587	TWMET_00917	TWMET_00547	88
15588	TWMET_00917	TWMET_00552	174
15589	TWMET_00917	TWMET_00555	170
15590	TWMET_00917	TWMET_00575	4
15591	TWMET_00917	TWMET_00584	17
15592	TWMET_00917	TWMET_00717	27
15593	TWMET_00917	TWMET_00754	50
15594	TWMET_00917	TWMET_00785	702
15595	TWMET_00917	TWMET_00802	32
15596	TWMET_00917	TWMET_00819	610
15597	TWMET_00917	TWMET_00840	2
15598	TWMET_00917	TWMET_00847	4032
15599	TWMET_00917	TWMET_00850	17
15600	TWMET_00917	TWMET_00867	2244
15601	TWMET_00917	TWMET_00870	507
15602	TWMET_00917	TWMET_00897	146
15603	TWMET_00917	TWMET_00910	1044
15604	TWMET_00917	TWMET_00935	108
15605	TWMET_00917	TWMET_00941	248
15606	TWMET_00917	TWMET_00997	81
15607	TWMET_00917	TWMET_01004	39
15608	TWMET_00917	TWMET_01025	16
15609	TWMET_00917	TWMET_01043	5
15610	TWMET_00917	TWMET_01141	5577
15611	TWMET_00917	TWMET_01153	840
15612	TWMET_00917	TWMET_01173	178
15613	TWMET_00917	TWMET_01184	114
15614	TWMET_00917	TWMET_01208	304
15615	TWMET_00917	TWMET_01235	108
15616	TWMET_00931	TWMET_00002	784
15617	TWMET_00931	TWMET_00004	388
15618	TWMET_00931	TWMET_00006	210
15619	TWMET_00931	TWMET_00009	5445
15620	TWMET_00931	TWMET_00011	70
15621	TWMET_00931	TWMET_00013	28
15622	TWMET_00931	TWMET_00015	184
15623	TWMET_00931	TWMET_00018	152
15624	TWMET_00931	TWMET_00020	16
15625	TWMET_00931	TWMET_00024	34
15626	TWMET_00931	TWMET_00027	32
15627	TWMET_00931	TWMET_00034	41
15628	TWMET_00931	TWMET_00037	46
15629	TWMET_00931	TWMET_00040	41
15630	TWMET_00931	TWMET_00044	41
15631	TWMET_00931	TWMET_00047	3492
15632	TWMET_00931	TWMET_00049	16
15633	TWMET_00931	TWMET_00058	62
15634	TWMET_00931	TWMET_00061	16
15635	TWMET_00931	TWMET_00065	88
15636	TWMET_00931	TWMET_00071	12
15637	TWMET_00931	TWMET_00076	144
15638	TWMET_00931	TWMET_00078	268
15639	TWMET_00931	TWMET_00081	20
15640	TWMET_00931	TWMET_00086	16
15641	TWMET_00931	TWMET_00088	560452
15642	TWMET_00931	TWMET_00093	9
15643	TWMET_00931	TWMET_00098	66
15644	TWMET_00931	TWMET_00100	504
15645	TWMET_00931	TWMET_00103	108
15646	TWMET_00931	TWMET_00118	10
15647	TWMET_00931	TWMET_00125	10
15648	TWMET_00931	TWMET_00128	44
15649	TWMET_00931	TWMET_00131	128232
15650	TWMET_00931	TWMET_00148	6
15651	TWMET_00931	TWMET_00156	900
15652	TWMET_00931	TWMET_00176	57
15653	TWMET_00931	TWMET_00181	26
15654	TWMET_00931	TWMET_00184	17708
15655	TWMET_00931	TWMET_00188	50
15656	TWMET_00931	TWMET_00191	5
15657	TWMET_00931	TWMET_00197	8
15658	TWMET_00931	TWMET_00209	825
15659	TWMET_00931	TWMET_00218	5
15660	TWMET_00931	TWMET_00225	92
15661	TWMET_00931	TWMET_00233	20
15662	TWMET_00931	TWMET_00240	9
15663	TWMET_00931	TWMET_00253	3
15664	TWMET_00931	TWMET_00263	14
15665	TWMET_00931	TWMET_00266	7
15666	TWMET_00931	TWMET_00275	864
15667	TWMET_00931	TWMET_00322	62
15668	TWMET_00931	TWMET_00383	2
15669	TWMET_00931	TWMET_00450	3
15670	TWMET_00931	TWMET_00467	20
15671	TWMET_00931	TWMET_00492	4
15672	TWMET_00931	TWMET_00500	2
15673	TWMET_00931	TWMET_00533	20
15674	TWMET_00931	TWMET_00550	5
15675	TWMET_00931	TWMET_00555	48
15676	TWMET_00931	TWMET_00575	4
15677	TWMET_00931	TWMET_00585	2
15678	TWMET_00931	TWMET_00754	36
15679	TWMET_00931	TWMET_00799	96
15680	TWMET_00931	TWMET_00819	6
